full_address,incident_id,start_time,end_time,min_flood_depth,max_flood_depth,avg_flood_depth,area_sqm,county,town,vil
嘉義市東區太平里,15,2021-06-01 02:10:00,2021-06-01 02:30:00,5.2,15.0,10.966666666666667,722320.8209489878,嘉義市,東區,太平里
嘉義市東區太平里,16,2021-06-12 16:50:00,2021-06-12 17:10:00,6.5,24.9,13.4,722320.8209489878,嘉義市,東區,太平里
嘉義市東區太平里,24,2022-08-04 16:05:00,2022-08-04 17:00:00,6.4,30.7,23.366666666666664,722320.8209489878,嘉義市,東區,太平里
嘉義市東區安寮里,39,2022-08-04 16:02:00,2022-08-04 17:30:00,6.9,37.8,31.425,326979.3592050104,嘉義市,東區,安寮里
嘉義市東區安寮里,37,2022-06-29 13:44:00,2022-06-29 14:24:00,5.0,33.5,24.8875,326979.3592050104,嘉義市,東區,安寮里
嘉義市東區安寮里,43,2022-11-21 16:37:00,2022-11-21 16:37:00,10.5,10.5,10.5,326979.3592050104,嘉義市,東區,安寮里
嘉義市東區安寮里,33,2021-08-02 10:14:00,2021-08-02 12:34:00,7.3,32.5,28.857692307692307,326979.3592050104,嘉義市,東區,安寮里
嘉義市東區安寮里,29,2021-05-21 15:34:00,2021-05-21 15:34:00,10.2,10.2,10.2,326979.3592050104,嘉義市,東區,安寮里
嘉義市東區安寮里,34,2021-08-25 10:31:00,2021-08-25 10:31:00,11.1,11.1,11.1,326979.3592050104,嘉義市,東區,安寮里
嘉義市東區安業里,67,2022-10-01 09:00:00,2022-10-01 10:27:00,294.2,295.1,294.9,547420.4096627856,嘉義市,東區,安業里
嘉義市東區安業里,45,2021-05-21 14:56:00,2021-05-21 14:58:00,10.3,10.5,10.4,547420.4096627856,嘉義市,東區,安業里
嘉義市東區安業里,54,2021-07-22 15:22:00,2021-07-22 15:22:00,10.5,10.5,10.5,547420.4096627856,嘉義市,東區,安業里
嘉義市東區安業里,56,2021-08-02 09:53:00,2021-08-02 16:13:00,5.4,44.9,33.068518518518516,547420.4096627856,嘉義市,東區,安業里
嘉義市東區安業里,57,2021-08-07 02:16:00,2021-08-07 02:56:00,4.7,13.7,10.022222222222222,547420.4096627856,嘉義市,東區,安業里
嘉義市東區安業里,61,2022-06-29 13:50:00,2022-06-29 14:30:00,9.3,18.5,15.1,547420.4096627856,嘉義市,東區,安業里
嘉義市東區安業里,63,2022-08-04 16:00:00,2022-08-04 18:00:00,6.0,28.9,20.846666666666668,547420.4096627856,嘉義市,東區,安業里
嘉義市東區林森里,83,2022-08-04 16:30:00,2022-08-04 17:44:00,9.4,38.2,25.735714285714288,362915.5018103389,嘉義市,東區,林森里
嘉義市東區林森里,78,2021-03-17 10:44:00,2021-03-17 10:56:00,12.1,12.3,12.200000000000001,362915.5018103389,嘉義市,東區,林森里
嘉義市東區林森里,76,2021-02-26 17:07:00,2021-02-26 17:32:00,311.9,312.0,311.9166666666667,362915.5018103389,嘉義市,東區,林森里
嘉義市東區林森里,77,2021-03-02 11:17:00,2021-03-03 14:46:00,312.5,313.1,312.8483383685801,362915.5018103389,嘉義市,東區,林森里
嘉義市東區過溝里,99,2021-03-04 10:53:00,2021-03-04 10:53:00,12.4,12.4,12.4,175425.63463309867,嘉義市,東區,過溝里
嘉義市東區過溝里,105,2021-08-02 10:25:00,2021-08-02 12:00:00,5.9,34.3,20.069230769230767,175425.63463309867,嘉義市,東區,過溝里
嘉義市東區過溝里,108,2022-08-04 16:08:00,2022-08-04 17:00:00,8.6,39.1,29.814285714285713,175425.63463309867,嘉義市,東區,過溝里
嘉義市東區頂寮里,116,2021-03-16 10:48:00,2021-03-16 11:08:00,11.2,13.3,12.366666666666667,307677.3401599672,嘉義市,東區,頂寮里
嘉義市東區頂寮里,129,2022-08-04 16:00:00,2022-08-04 17:42:00,4.3,52.1,29.6625,307677.3401599672,嘉義市,東區,頂寮里
嘉義市東區頂寮里,123,2021-08-02 10:20:00,2021-08-02 12:51:00,5.1,48.5,25.957894736842103,307677.3401599672,嘉義市,東區,頂寮里
嘉義市東區頂寮里,120,2021-06-26 13:36:00,2021-06-26 13:36:00,10.6,10.6,10.6,307677.3401599672,嘉義市,東區,頂寮里
嘉義市東區頂寮里,115,2021-03-02 11:16:00,2021-03-03 14:46:00,313.0,313.5,313.2848942598187,307677.3401599672,嘉義市,東區,頂寮里
嘉義市東區頂寮里,114,2021-02-26 17:07:00,2021-02-26 17:32:00,313.0,313.0,313.0,307677.3401599672,嘉義市,東區,頂寮里
嘉義市東區頂寮里,113,2021-02-25 16:27:00,2021-02-25 16:27:00,313.2,313.2,313.2,307677.3401599672,嘉義市,東區,頂寮里
嘉義市東區頂寮里,112,2021-02-01 16:14:00,2021-02-01 16:14:00,12.5,12.5,12.5,307677.3401599672,嘉義市,東區,頂寮里
嘉義市西區保生里,141,2021-01-29 15:26:00,2021-01-29 15:26:00,11.3,11.3,11.3,526286.9228898456,嘉義市,西區,保生里
嘉義市西區保生里,142,2021-03-26 10:12:00,2021-03-26 10:12:00,10.4,10.4,10.4,526286.9228898456,嘉義市,西區,保生里
嘉義市西區新西里,151,2021-01-29 10:57:00,2021-01-29 11:00:00,10.5,12.3,11.4,212048.7308229051,嘉義市,西區,新西里
嘉義市西區新西里,152,2021-03-25 11:43:00,2021-03-25 11:43:00,12.9,12.9,12.9,212048.7308229051,嘉義市,西區,新西里
嘉義市西區新西里,156,2022-08-04 16:10:00,2022-08-04 17:10:00,5.7,45.3,27.349999999999998,212048.7308229051,嘉義市,西區,新西里
嘉義市西區書院里,167,2022-08-04 16:07:00,2022-08-04 17:17:00,5.0,15.6,11.36153846153846,284764.8290605873,嘉義市,西區,書院里
嘉義市西區福全里,196,2021-08-02 09:56:00,2021-08-02 11:40:00,5.3,16.6,10.009090909090908,609337.4512976498,嘉義市,西區,福全里
嘉義市西區福全里,201,2022-08-04 16:20:00,2022-08-04 16:34:00,4.7,18.0,12.45,609337.4512976498,嘉義市,西區,福全里
嘉義市西區福全里,193,2021-05-21 15:52:00,2021-05-21 15:52:00,10.2,10.2,10.2,609337.4512976498,嘉義市,西區,福全里
嘉義市西區福民里,206,2021-01-27 09:50:00,2021-01-27 10:00:00,12.4,12.5,12.466666666666667,647455.2225634467,嘉義市,西區,福民里
嘉義市西區福民里,207,2021-03-25 15:29:00,2021-03-25 15:29:00,10.3,10.3,10.3,647455.2225634467,嘉義市,西區,福民里
嘉義市西區福民里,210,2021-08-02 10:20:00,2021-08-02 12:20:00,10.0,28.9,24.357142857142858,647455.2225634467,嘉義市,西區,福民里
嘉義市西區福民里,214,2022-08-04 16:08:00,2022-08-04 17:10:00,5.1,28.5,20.688888888888886,647455.2225634467,嘉義市,西區,福民里
嘉義市西區福民里,215,2022-10-20 15:00:00,2022-10-20 15:00:00,10.5,10.5,10.5,647455.2225634467,嘉義市,西區,福民里
嘉義市西區竹村里,242,2022-08-04 20:19:00,2022-08-04 20:29:00,9.6,11.0,10.3,2523756.083314266,嘉義市,西區,竹村里
嘉義市西區竹村里,241,2022-08-04 16:25:00,2022-08-04 17:25:00,5.1,21.4,13.314285714285715,2523756.083314266,嘉義市,西區,竹村里
嘉義市西區竹村里,235,2022-04-23 03:24:00,2022-04-23 03:54:00,6.9,29.1,20.75,2523756.083314266,嘉義市,西區,竹村里
嘉義市西區竹村里,229,2021-08-02 09:36:00,2021-08-02 13:06:00,5.0,39.1,27.004166666666666,2523756.083314266,嘉義市,西區,竹村里
嘉義市西區竹村里,226,2021-08-01 02:35:00,2021-08-01 05:00:00,4.1,30.8,14.064285714285715,2523756.083314266,嘉義市,西區,竹村里
嘉義市西區竹村里,221,2021-06-05 16:53:00,2021-06-06 06:13:00,4.0,24.5,13.417073170731708,2523756.083314266,嘉義市,西區,竹村里
嘉義市西區竹村里,224,2021-07-15 14:46:00,2021-07-15 17:00:00,5.3,35.4,22.264285714285712,2523756.083314266,嘉義市,西區,竹村里
嘉義市西區竹村里,220,2021-06-01 02:01:00,2021-06-01 02:31:00,6.1,18.4,12.014285714285714,2523756.083314266,嘉義市,西區,竹村里
嘉義市西區竹村里,219,2021-05-30 16:30:00,2021-05-30 18:40:00,4.2,29.8,14.37142857142857,2523756.083314266,嘉義市,西區,竹村里
嘉義市西區竹村里,225,2021-07-20 19:21:00,2021-07-20 20:01:00,5.3,21.4,13.799999999999999,2523756.083314266,嘉義市,西區,竹村里
嘉義市西區西榮里,256,2022-08-04 16:06:00,2022-08-04 17:26:00,7.7,28.8,20.89375,170078.10866301798,嘉義市,西區,西榮里
嘉義市西區西榮里,254,2022-06-29 14:04:00,2022-06-29 14:24:00,8.7,12.9,11.366666666666667,170078.10866301798,嘉義市,西區,西榮里
嘉義市西區西榮里,251,2021-06-29 11:08:00,2021-06-29 11:08:00,10.6,10.6,10.6,170078.10866301798,嘉義市,西區,西榮里
嘉義市西區西榮里,250,2021-06-23 16:36:00,2021-06-23 16:36:00,10.3,10.3,10.3,170078.10866301798,嘉義市,西區,西榮里
嘉義市西區西榮里,246,2021-01-29 14:02:00,2021-01-29 14:02:00,10.7,10.7,10.7,170078.10866301798,嘉義市,西區,西榮里
嘉義縣中埔鄉和興村,275,2022-10-28 12:18:00,2022-10-28 12:18:00,14.6,14.6,14.6,2476228.751940838,嘉義縣,中埔鄉,和興村
嘉義縣六腳鄉六斗村,288,2021-08-02 10:11:00,2021-08-03 08:14:00,4.2,82.6,57.248266666666666,3435281.8033469953,嘉義縣,六腳鄉,六斗村
嘉義縣六腳鄉六斗村,287,2021-08-01 11:13:00,2021-08-02 03:34:00,4.0,42.2,28.72747747747748,3435281.8033469953,嘉義縣,六腳鄉,六斗村
嘉義縣六腳鄉六斗村,284,2020-04-25 06:23:00,2020-04-25 06:23:00,339.6,339.6,339.6,3435281.8033469953,嘉義縣,六腳鄉,六斗村
嘉義縣六腳鄉六斗村,283,2020-04-22 07:19:00,2020-04-22 07:19:00,339.5,339.5,339.5,3435281.8033469953,嘉義縣,六腳鄉,六斗村
嘉義縣六腳鄉六斗村,281,2020-03-25 05:19:00,2020-03-25 05:19:00,339.8,339.8,339.8,3435281.8033469953,嘉義縣,六腳鄉,六斗村
嘉義縣六腳鄉六斗村,282,2020-04-13 21:26:00,2020-04-13 21:26:00,75.7,75.7,75.7,3435281.8033469953,嘉義縣,六腳鄉,六斗村
嘉義縣六腳鄉六斗村,279,2020-03-24 03:13:00,2020-03-24 03:13:00,586.2,586.2,586.2,3435281.8033469953,嘉義縣,六腳鄉,六斗村
嘉義縣六腳鄉六斗村,278,2020-03-23 04:14:00,2020-03-23 04:14:00,77.4,77.4,77.4,3435281.8033469953,嘉義縣,六腳鄉,六斗村
嘉義縣六腳鄉六斗村,277,2020-03-23 01:56:00,2020-03-23 01:56:00,77.4,77.4,77.4,3435281.8033469953,嘉義縣,六腳鄉,六斗村
嘉義縣六腳鄉六斗村,276,2020-03-21 20:09:00,2020-03-21 20:09:00,77.3,77.3,77.3,3435281.8033469953,嘉義縣,六腳鄉,六斗村
嘉義縣六腳鄉六斗村,280,2020-03-24 07:03:00,2020-03-24 08:40:00,77.1,77.4,77.25,3435281.8033469953,嘉義縣,六腳鄉,六斗村
嘉義縣六腳鄉崙陽村,298,2021-08-02 08:37:00,2021-08-02 23:10:00,4.1,37.2,19.26958525345622,1987007.352492365,嘉義縣,六腳鄉,崙陽村
嘉義縣六腳鄉工廠村,364,2021-02-03 10:26:00,2021-02-03 10:26:00,11.0,11.0,11.0,2185262.104164341,嘉義縣,六腳鄉,工廠村
嘉義縣六腳鄉港美村,385,2021-08-02 10:27:00,2021-08-03 07:48:00,4.3,64.7,39.16104417670683,3333749.0426118793,嘉義縣,六腳鄉,港美村
嘉義縣六腳鄉豐美村,446,2021-08-02 08:11:00,2021-08-03 03:26:00,4.8,39.6,23.426402640264026,2466500.234033874,嘉義縣,六腳鄉,豐美村
嘉義縣大林鎮中林里,450,2022-10-24 18:47:00,2022-10-24 18:47:00,14.0,14.0,14.0,3964128.830475046,嘉義縣,大林鎮,中林里
嘉義縣大林鎮平林里,462,2022-08-29 14:41:00,2022-08-29 15:29:00,8.9,68.7,42.23846153846154,3026936.187839972,嘉義縣,大林鎮,平林里
嘉義縣大林鎮平林里,460,2021-08-07 01:21:00,2021-08-07 01:45:00,10.8,37.6,26.9,3026936.187839972,嘉義縣,大林鎮,平林里
嘉義縣大林鎮平林里,458,2021-07-15 16:13:00,2021-07-15 17:52:00,38.6,142.1,101.15882352941176,3026936.187839972,嘉義縣,大林鎮,平林里
嘉義縣大林鎮平林里,459,2021-08-02 09:43:00,2021-08-02 12:31:00,4.1,139.5,94.13939393939394,3026936.187839972,嘉義縣,大林鎮,平林里
嘉義縣大林鎮明和里,464,2022-10-24 18:35:00,2022-10-24 18:35:00,13.5,13.5,13.5,2192090.0040851277,嘉義縣,大林鎮,明和里
嘉義縣大林鎮西結里,485,2022-10-24 18:17:00,2022-10-24 18:17:00,13.0,13.0,13.0,2955214.7167841657,嘉義縣,大林鎮,西結里
嘉義縣大林鎮西結里,486,2022-11-17 14:57:00,2022-11-17 14:57:00,10.9,10.9,10.9,2955214.7167841657,嘉義縣,大林鎮,西結里
嘉義縣太保市北新里,502,2021-08-02 10:02:00,2021-08-02 13:38:00,4.3,13.7,11.157894736842104,4268141.657980336,嘉義縣,太保市,北新里
嘉義縣太保市埤鄉里,507,2022-10-26 17:24:00,2022-10-26 17:24:00,11.8,11.8,11.8,6093429.053542166,嘉義縣,太保市,埤鄉里
嘉義縣太保市安仁里,528,2022-10-26 15:50:00,2022-10-26 16:11:00,12.1,12.6,12.35,6512418.571958002,嘉義縣,太保市,安仁里
嘉義縣太保市港尾里,529,2022-10-26 16:56:00,2022-10-26 16:56:00,13.2,13.2,13.2,9710112.513867715,嘉義縣,太保市,港尾里
嘉義縣布袋鎮中安里,566,2022-12-21 12:05:00,2022-12-21 12:11:00,13.0,13.8,13.366666666666667,2887001.975177721,嘉義縣,布袋鎮,中安里
嘉義縣布袋鎮中安里,564,2021-04-17 11:32:00,2021-04-17 11:32:00,11.9,11.9,11.9,2887001.975177721,嘉義縣,布袋鎮,中安里
嘉義縣布袋鎮光復里,615,2020-04-30 09:58:00,2020-04-30 11:23:00,7.2,13.2,12.32,9029808.355643984,嘉義縣,布袋鎮,光復里
嘉義縣布袋鎮好美里,639,2021-05-30 13:58:00,2021-05-30 14:46:00,4.0,12.9,10.05,14167488.14900949,嘉義縣,布袋鎮,好美里
嘉義縣布袋鎮岑海里,665,2021-05-30 14:28:00,2021-05-30 17:29:00,5.4,18.1,11.966666666666667,2206760.825683949,嘉義縣,布袋鎮,岑海里
嘉義縣布袋鎮岑海里,668,2022-04-23 07:16:00,2022-04-23 10:27:00,4.0,24.9,10.703225806451613,2206760.825683949,嘉義縣,布袋鎮,岑海里
嘉義縣布袋鎮岑海里,666,2021-08-06 02:26:00,2021-08-06 05:26:00,4.1,19.9,13.076404494382022,2206760.825683949,嘉義縣,布袋鎮,岑海里
嘉義縣布袋鎮新岑里,729,2021-04-22 13:50:00,2021-04-22 13:53:00,10.3,11.3,10.8,5121406.468332054,嘉義縣,布袋鎮,新岑里
嘉義縣布袋鎮新民里,790,2022-04-23 07:14:00,2022-04-23 12:08:00,4.5,18.5,14.324489795918367,7017895.622334657,嘉義縣,布袋鎮,新民里
嘉義縣布袋鎮新民里,786,2021-08-06 02:31:00,2021-08-06 15:35:00,4.0,24.9,14.27029702970297,7017895.622334657,嘉義縣,布袋鎮,新民里
嘉義縣布袋鎮新民里,774,2021-05-30 15:52:00,2021-05-30 19:01:00,6.3,21.6,14.27,7017895.622334657,嘉義縣,布袋鎮,新民里
嘉義縣布袋鎮新民里,780,2021-07-31 09:24:00,2021-07-31 16:45:00,4.4,16.0,13.203225806451613,7017895.622334657,嘉義縣,布袋鎮,新民里
嘉義縣布袋鎮東港里,833,2021-04-22 15:39:00,2021-04-22 15:51:00,9.9,10.5,10.2,2256104.1459761704,嘉義縣,布袋鎮,東港里
嘉義縣布袋鎮見龍里,867,2021-05-30 14:07:00,2021-05-30 14:07:00,12.5,12.5,12.5,1443084.8185334268,嘉義縣,布袋鎮,見龍里
嘉義縣布袋鎮貴舍里,878,2022-10-26 12:15:00,2022-10-26 12:15:00,12.4,12.4,12.4,5400141.741869185,嘉義縣,布袋鎮,貴舍里
嘉義縣新港鄉北崙村,899,2021-08-02 08:49:00,2021-08-02 13:28:00,4.2,29.8,18.819298245614036,520870.02841509675,嘉義縣,新港鄉,北崙村
嘉義縣新港鄉埤子村,901,2022-10-24 17:03:00,2022-10-24 17:03:00,13.7,13.7,13.7,3106636.221560834,嘉義縣,新港鄉,埤子村
嘉義縣新港鄉安和村,912,2021-08-01 03:20:00,2021-08-01 03:44:00,4.3,17.7,13.114285714285714,4457469.640476704,嘉義縣,新港鄉,安和村
嘉義縣新港鄉安和村,911,2021-05-30 16:31:00,2021-05-30 16:31:00,11.6,11.6,11.6,4457469.640476704,嘉義縣,新港鄉,安和村
嘉義縣新港鄉安和村,914,2021-08-02 09:24:00,2021-08-02 13:00:00,4.6,28.1,16.023255813953487,4457469.640476704,嘉義縣,新港鄉,安和村
嘉義縣新港鄉海瀛村,923,2022-10-24 16:21:00,2022-10-24 16:48:00,11.9,12.7,12.3,3943593.0782249016,嘉義縣,新港鄉,海瀛村
嘉義縣新港鄉溪北村,924,2022-10-24 15:19:00,2022-10-24 15:19:00,12.7,12.7,12.7,5007744.477272765,嘉義縣,新港鄉,溪北村
嘉義縣新港鄉西庄村,925,2022-10-24 16:03:00,2022-10-24 16:03:00,12.7,12.7,12.7,2718227.669135309,嘉義縣,新港鄉,西庄村
嘉義縣朴子市大葛里,964,2021-05-30 16:31:00,2021-05-30 19:13:00,5.5,20.9,12.885714285714286,5433442.937100382,嘉義縣,朴子市,大葛里
嘉義縣朴子市新寮里,1034,2022-10-26 15:17:00,2022-10-26 15:17:00,12.9,12.9,12.9,1243520.439784174,嘉義縣,朴子市,新寮里
嘉義縣東石鄉型厝村,1112,2022-10-26 14:04:00,2022-10-26 14:04:00,12.1,12.1,12.1,2560202.4612491434,嘉義縣,東石鄉,型厝村
嘉義縣東石鄉塭港村,1115,2022-10-26 13:48:00,2022-10-26 13:48:00,12.6,12.6,12.6,695754.2122402075,嘉義縣,東石鄉,塭港村
嘉義縣東石鄉東石村,1116,2022-10-26 13:05:00,2022-10-26 13:05:00,12.7,12.7,12.7,1907953.7856303514,嘉義縣,東石鄉,東石村
嘉義縣東石鄉洲仔村,1133,2022-09-09 06:04:00,2022-09-09 07:31:00,317.7,318.9,318.26521739130436,3676579.8329718374,嘉義縣,東石鄉,洲仔村
嘉義縣東石鄉海埔村,1171,2021-04-21 14:04:00,2021-04-21 14:04:00,10.2,10.2,10.2,3589988.8708425816,嘉義縣,東石鄉,海埔村
嘉義縣東石鄉溪下村,1186,2020-04-09 15:04:00,2020-04-09 15:04:00,11.1,11.1,11.1,3511819.2481838344,嘉義縣,東石鄉,溪下村
嘉義縣東石鄉溪下村,1198,2021-08-01 03:20:00,2021-08-01 03:56:00,4.7,15.3,10.940000000000001,3511819.2481838344,嘉義縣,東石鄉,溪下村
嘉義縣東石鄉溪下村,1199,2021-08-01 10:12:00,2021-08-01 11:06:00,4.9,14.1,10.114285714285714,3511819.2481838344,嘉義縣,東石鄉,溪下村
嘉義縣東石鄉溪下村,1201,2021-08-06 03:21:00,2021-08-06 05:36:00,4.2,23.7,16.831818181818182,3511819.2481838344,嘉義縣,東石鄉,溪下村
嘉義縣東石鄉網寮村,1268,2020-04-22 13:22:00,2020-04-22 13:22:00,29.4,29.4,29.4,5012979.147313604,嘉義縣,東石鄉,網寮村
嘉義縣東石鄉網寮村,1267,2020-04-20 22:50:00,2020-04-20 22:50:00,76.1,76.1,76.1,5012979.147313604,嘉義縣,東石鄉,網寮村
嘉義縣東石鄉網寮村,1266,2020-04-20 07:53:00,2020-04-20 08:55:00,10.7,76.6,43.65,5012979.147313604,嘉義縣,東石鄉,網寮村
嘉義縣東石鄉網寮村,1265,2020-04-20 03:33:00,2020-04-20 03:33:00,76.8,76.8,76.8,5012979.147313604,嘉義縣,東石鄉,網寮村
嘉義縣東石鄉網寮村,1264,2020-04-19 16:42:00,2020-04-19 16:42:00,78.1,78.1,78.1,5012979.147313604,嘉義縣,東石鄉,網寮村
嘉義縣東石鄉網寮村,1263,2020-04-19 07:26:00,2020-04-19 07:26:00,339.3,339.3,339.3,5012979.147313604,嘉義縣,東石鄉,網寮村
嘉義縣東石鄉網寮村,1262,2020-04-18 06:15:00,2020-04-18 06:15:00,10.8,10.8,10.8,5012979.147313604,嘉義縣,東石鄉,網寮村
嘉義縣東石鄉網寮村,1260,2020-04-17 03:37:00,2020-04-17 03:37:00,76.7,76.7,76.7,5012979.147313604,嘉義縣,東石鄉,網寮村
嘉義縣東石鄉網寮村,1269,2020-04-22 17:03:00,2020-04-22 17:03:00,77.4,77.4,77.4,5012979.147313604,嘉義縣,東石鄉,網寮村
嘉義縣東石鄉網寮村,1259,2020-04-14 22:34:00,2020-04-14 22:34:00,75.4,75.4,75.4,5012979.147313604,嘉義縣,東石鄉,網寮村
嘉義縣東石鄉網寮村,1258,2020-04-12 07:25:00,2020-04-12 07:25:00,77.0,77.0,77.0,5012979.147313604,嘉義縣,東石鄉,網寮村
嘉義縣東石鄉網寮村,1257,2020-04-09 23:28:00,2020-04-09 23:28:00,75.9,75.9,75.9,5012979.147313604,嘉義縣,東石鄉,網寮村
嘉義縣東石鄉網寮村,1256,2020-04-09 08:15:00,2020-04-09 08:15:00,75.5,75.5,75.5,5012979.147313604,嘉義縣,東石鄉,網寮村
嘉義縣東石鄉網寮村,1255,2020-04-08 22:34:00,2020-04-08 22:34:00,75.6,75.6,75.6,5012979.147313604,嘉義縣,東石鄉,網寮村
嘉義縣東石鄉網寮村,1261,2020-04-17 09:18:00,2020-04-17 09:18:00,99.6,99.6,99.6,5012979.147313604,嘉義縣,東石鄉,網寮村
嘉義縣東石鄉網寮村,1270,2020-04-22 21:30:00,2020-04-22 21:30:00,76.6,76.6,76.6,5012979.147313604,嘉義縣,東石鄉,網寮村
嘉義縣東石鄉網寮村,1253,2020-04-03 09:44:00,2020-04-03 09:44:00,75.6,75.6,75.6,5012979.147313604,嘉義縣,東石鄉,網寮村
嘉義縣東石鄉網寮村,1272,2020-04-25 02:17:00,2020-04-25 03:58:00,10.7,437.9,224.29999999999998,5012979.147313604,嘉義縣,東石鄉,網寮村
嘉義縣東石鄉網寮村,1287,2020-04-30 19:57:00,2020-04-30 20:21:00,10.7,76.7,43.7,5012979.147313604,嘉義縣,東石鄉,網寮村
嘉義縣東石鄉網寮村,1286,2020-04-30 11:55:00,2020-04-30 11:55:00,76.7,76.7,76.7,5012979.147313604,嘉義縣,東石鄉,網寮村
嘉義縣東石鄉網寮村,1285,2020-04-30 03:57:00,2020-04-30 03:57:00,76.7,76.7,76.7,5012979.147313604,嘉義縣,東石鄉,網寮村
嘉義縣東石鄉網寮村,1284,2020-04-29 23:25:00,2020-04-29 23:25:00,75.6,75.6,75.6,5012979.147313604,嘉義縣,東石鄉,網寮村
嘉義縣東石鄉網寮村,1283,2020-04-29 17:40:00,2020-04-29 17:40:00,339.2,339.2,339.2,5012979.147313604,嘉義縣,東石鄉,網寮村
嘉義縣東石鄉網寮村,1282,2020-04-29 10:08:00,2020-04-29 10:08:00,75.4,75.4,75.4,5012979.147313604,嘉義縣,東石鄉,網寮村
嘉義縣東石鄉網寮村,1271,2020-04-24 16:56:00,2020-04-24 18:32:00,12.1,76.6,44.349999999999994,5012979.147313604,嘉義縣,東石鄉,網寮村
嘉義縣東石鄉網寮村,1281,2020-04-28 18:56:00,2020-04-28 19:58:00,76.7,76.8,76.75,5012979.147313604,嘉義縣,東石鄉,網寮村
嘉義縣東石鄉網寮村,1279,2020-04-27 23:11:00,2020-04-27 23:11:00,339.3,339.3,339.3,5012979.147313604,嘉義縣,東石鄉,網寮村
嘉義縣東石鄉網寮村,1278,2020-04-27 20:21:00,2020-04-27 20:21:00,76.8,76.8,76.8,5012979.147313604,嘉義縣,東石鄉,網寮村
嘉義縣東石鄉網寮村,1276,2020-04-26 23:56:00,2020-04-26 23:56:00,76.2,76.2,76.2,5012979.147313604,嘉義縣,東石鄉,網寮村
嘉義縣東石鄉網寮村,1275,2020-04-26 20:38:00,2020-04-26 20:38:00,76.7,76.7,76.7,5012979.147313604,嘉義縣,東石鄉,網寮村
嘉義縣東石鄉網寮村,1274,2020-04-26 14:48:00,2020-04-26 14:48:00,10.7,10.7,10.7,5012979.147313604,嘉義縣,東石鄉,網寮村
嘉義縣東石鄉網寮村,1273,2020-04-26 07:23:00,2020-04-26 07:23:00,75.4,75.4,75.4,5012979.147313604,嘉義縣,東石鄉,網寮村
嘉義縣東石鄉網寮村,1280,2020-04-28 07:17:00,2020-04-28 07:17:00,75.5,75.5,75.5,5012979.147313604,嘉義縣,東石鄉,網寮村
嘉義縣東石鄉網寮村,1252,2020-04-02 22:48:00,2020-04-02 22:48:00,339.6,339.6,339.6,5012979.147313604,嘉義縣,東石鄉,網寮村
嘉義縣東石鄉網寮村,1254,2020-04-03 23:13:00,2020-04-03 23:13:00,339.5,339.5,339.5,5012979.147313604,嘉義縣,東石鄉,網寮村
嘉義縣東石鄉網寮村,1250,2020-04-02 16:07:00,2020-04-02 16:07:00,77.0,77.0,77.0,5012979.147313604,嘉義縣,東石鄉,網寮村
嘉義縣東石鄉網寮村,1230,2020-03-21 11:42:00,2020-03-21 11:42:00,339.7,339.7,339.7,5012979.147313604,嘉義縣,東石鄉,網寮村
嘉義縣東石鄉網寮村,1228,2020-03-20 18:31:00,2020-03-20 19:50:00,11.1,339.6,175.35000000000002,5012979.147313604,嘉義縣,東石鄉,網寮村
嘉義縣東石鄉網寮村,1227,2020-03-20 07:21:00,2020-03-20 07:21:00,77.2,77.2,77.2,5012979.147313604,嘉義縣,東石鄉,網寮村
嘉義縣東石鄉網寮村,1226,2020-03-20 01:54:00,2020-03-20 01:54:00,76.3,76.3,76.3,5012979.147313604,嘉義縣,東石鄉,網寮村
嘉義縣東石鄉網寮村,1225,2020-03-19 23:03:00,2020-03-19 23:03:00,11.1,11.1,11.1,5012979.147313604,嘉義縣,東石鄉,網寮村
嘉義縣東石鄉網寮村,1224,2020-03-19 11:14:00,2020-03-19 11:14:00,77.1,77.1,77.1,5012979.147313604,嘉義縣,東石鄉,網寮村
嘉義縣東石鄉網寮村,1231,2020-03-22 18:51:00,2020-03-22 18:51:00,339.6,339.6,339.6,5012979.147313604,嘉義縣,東石鄉,網寮村
嘉義縣東石鄉網寮村,1223,2020-03-19 01:58:00,2020-03-19 01:58:00,11.0,11.0,11.0,5012979.147313604,嘉義縣,東石鄉,網寮村
嘉義縣東石鄉網寮村,1221,2020-03-18 18:34:00,2020-03-18 18:34:00,29.6,29.6,29.6,5012979.147313604,嘉義縣,東石鄉,網寮村
嘉義縣東石鄉網寮村,1219,2020-03-18 09:03:00,2020-03-18 09:03:00,75.7,75.7,75.7,5012979.147313604,嘉義縣,東石鄉,網寮村
嘉義縣東石鄉網寮村,1218,2020-03-17 23:45:00,2020-03-17 23:45:00,75.8,75.8,75.8,5012979.147313604,嘉義縣,東石鄉,網寮村
嘉義縣東石鄉網寮村,1217,2020-03-13 15:03:00,2020-03-13 15:03:00,339.8,339.8,339.8,5012979.147313604,嘉義縣,東石鄉,網寮村
嘉義縣東石鄉網寮村,1216,2020-03-13 07:49:00,2020-03-13 07:49:00,75.8,75.8,75.8,5012979.147313604,嘉義縣,東石鄉,網寮村
嘉義縣東石鄉網寮村,1215,2020-03-12 15:17:00,2020-03-12 15:17:00,77.2,77.2,77.2,5012979.147313604,嘉義縣,東石鄉,網寮村
